Target_ID,Prot,e_Prot,Good,EB?,flare_rate,age,Teff,Bp-Rp,mass,e_mass,Vmag,e_Vmag,Jmag,e_Jmag,Kmag,e_Kmag
406776177.0,4.67984167508489,1.38031044424479,0.0,,0.15238159089683934,133.0,2879.0,3.7799000000000014,0.155828,0.0200879,nan,nan,12.367,0.022,11.424,0.024
366577296.0,2.16987261231623,0.673051478025022,0.0,,0.055322618879510094,133.0,2822.0,4.278600000000001,0.0881279,0.0200126,nan,nan,13.621,0.029,12.45,0.028
26017840.0,0.693540046415607,0.323021435502712,0.0,1.0,0.21118456063968227,127.4,3229.0,2.903600000000001,0.407798,0.0206966,16.93,0.2,12.799,0.022,11.946,0.02
46478996.0,6.83873757633019,1.86421087733663,0.0,,0.06746850046018292,127.4,3371.0,2.6148999999999987,0.418378,0.0205794,16.453,0.172,12.757,0.021,11.856,0.02
26078071.0,0.591955453311431,0.00541240124837884,0.0,,0.0,127.4,6732.0,0.5647099999999998,1.435,0.257491,8.88,0.03,8.071,0.023,7.824,0.023
26079418.0,0.573581897610542,0.000825987595828046,0.0,,0.09591598565080106,127.4,3227.0,2.908100000000001,0.24925,0.0206912,18.24,0.2,13.583,0.023,12.749,0.024
114084989.0,0.889264904597924,0.000962019054445405,0.0,,0.2678821251834041,127.4,3334.0,2.6889999999999983,0.521319,0.0244214,15.98,0.2,12.025,0.022,11.108,0.023
46628627.0,0.597164261158362,0.00123223991915611,0.0,,0.04841517566736081,127.4,3222.0,2.918100000000001,0.303136,0.0205667,17.75,0.2,13.365,0.026,12.46,0.023
46538281.0,0.597039847109497,0.222704315790583,0.0,,0.08036645873698114,127.4,3132.0,3.1084999999999994,0.268499,0.020665,18.53,0.2,13.726,0.024,12.824,0.026
46616149.0,2.58347007249589,1.22552904546084,0.0,,0.03242188197831475,127.4,3010.0,3.3858999999999995,0.208952,0.0210868,19.73,0.2,14.308,0.026,13.322,0.033
46427721.0,0.640257795672926,0.000757953827370254,0.0,,0.046678227544887964,127.4,3136.0,3.0993999999999993,0.221012,0.020849,nan,nan,14.239,0.028,13.299,0.033
46478653.0,0.795293973032352,0.00316177864317834,0.0,,0.12587342027249934,127.4,3189.0,2.986700000000001,0.292064,0.0208487,18.06,0.2,13.613,0.025,12.758,0.024
46481769.0,0.669023514309397,0.000487949487688211,0.0,,0.10026710716324234,127.4,3189.0,2.987399999999999,0.291157,0.0205138,17.67,0.2,13.155,0.024,12.242,0.023
46481773.0,0.672153242850204,0.001547639955954,0.0,,0.22237878732685362,127.4,3172.0,3.023200000000001,0.33916,0.0208891,nan,nan,13.241,0.024,12.376,0.026
385509004.0,0.588472031700987,0.000318278744989585,0.0,,0.06303122979285206,127.4,3212.0,2.938599999999999,0.296839,0.0207051,nan,nan,13.422,0.031,12.582,0.027
348844681.0,4.30779627428984,2.0484476326492,0.0,,0.04685975416846897,133.0,2933.0,3.5915999999999997,0.104595,0.0201041,nan,nan,14.456,0.036,13.316,0.042
260304085.0,7.04920629498947,2.62108943695595,0.0,,0.06050571585021642,133.0,2832.0,4.0821000000000005,0.123669,0.020056,nan,nan,13.593,0.026,12.579,0.029
93443364.0,0.573785553885558,0.273296493789092,0.0,,0.1519008138396865,133.0,3200.0,2.9635,0.249523,0.0202197,16.77,0.2,11.99,0.024,11.173,0.024
179234597.0,0.501268907926486,0.0026482386784157,0.0,,0.09997646779824564,133.0,2896.0,3.7125999999999983,0.148685,0.0200735,nan,nan,12.829,0.023,11.898,0.025
393386192.0,7.08723619977798,2.23668472344877,0.0,,0.022252057677046064,33.7,6466.0,0.6662400000000002,1.32,0.214889,10.307,0.005,9.346,0.024,9.067,0.021
148791862.0,4.08336436533326,0.426248024760546,0.0,,0.09364159978813759,33.7,3312.0,2.7326000000000015,0.410072,0.0234364,19.67,0.2,14.463,0.032,13.489,0.04
64459049.0,0.528408995001523,8.84300434508267e-05,0.0,,0.12080459039879718,33.7,7459.0,0.3795199999999994,1.712,0.29329,9.948,0.004,9.452,0.026,9.28,0.023
124494015.0,3.06810860319793,0.287340586274096,0.0,,0.020950171465917843,33.7,8989.0,0.09332000000000029,2.269,0.316213,8.46,0.03,8.29,0.021,8.269,0.023
388356266.0,1.59146128823638,0.00984715813400505,0.0,,0.22724782639897556,33.7,9537.0,0.32613999999999876,2.43,0.320983,9.783,0.004,9.337,0.022,9.158,0.021
284941788.0,3.45564459892283,1.56262807212938,0.0,,0.07717918655057397,33.7,9418.0,0.14426000000000094,2.39,0.325209,9.423,0.004,9.226,0.03,9.203,0.019
286344698.0,5.00688358947047,2.32707170571722,0.0,,0.014221641650922096,33.7,10518.0,0.16927999999999876,2.72,0.359673,9.508,0.003,9.267,0.026,9.25,0.021
339886055.0,4.01593158585874,1.27411717842765,0.0,,0.0,33.7,8588.0,0.21487999999999907,2.14,0.314069,8.26,0.03,7.933,0.029,7.839,0.023
46537331.0,13.862215138008423,0.17328191281486685,0.0,,0.21990281973926168,127.4,3300.0,2.756499999999999,0.411869,0.0206611,nan,nan,12.681,0.024,11.761,0.02
98035663.0,0.61583491938134,0.0162030893057583,0.0,,0.0,33.7,8878.0,0.20836000000000077,2.24,0.33994,9.623,0.004,9.337,0.026,9.229,0.021
29789648.0,0.646204022161416,0.00170139694517052,0.0,,1.0259752652389138,33.7,7938.0,0.39830000000000076,1.91,0.300324,10.284,0.005,9.768,0.024,9.61,0.023
388567031.0,0.616478004031267,0.00314415239238397,0.0,,0.06198291156602942,33.7,9311.0,0.3974700000000002,2.36,0.319131,10.215,0.005,9.759,0.024,9.577,0.021
22864116.0,0.535687409771693,0.0106916223678624,0.0,,0.05941647211544046,33.7,7133.0,0.5396000000000001,1.59,0.260131,10.61,0.008,9.749,0.026,9.559,0.023
148228220.0,2.0683865753624,0.0916227033175994,0.0,,0.12612071155465643,33.7,7754.0,0.3609100000000005,1.83,0.298144,9.041,0.003,8.557,0.023,8.377,0.019
339857660.0,2.68093228653306,0.334415658318101,0.0,,0.014560808703789889,33.7,6718.0,0.6159099999999995,1.43,0.246254,10.448,0.007,9.522,0.026,9.195,0.023
92841571.0,4.56433573518197,1.97681206014768,0.0,,0.15276539761931,133.0,2823.0,4.272399999999999,0.192187,0.0201415,nan,nan,11.026,0.024,10.038,0.023
153713422.0,3.06261073593251,0.0204971485038899,0.0,,0.24545325039418975,133.0,3654.0,2.1462000000000003,0.522104,0.0203319,12.691,0.103,9.339,0.021,8.477,0.023
220405105.0,9.86894990020526,2.78202063244539,0.0,,0.611534314890034,133.0,3235.0,2.8901000000000003,0.413585,0.0203151,15.764,0.195,11.094,0.024,10.252,0.021
156712563.0,0.806115984385998,0.00202346743849659,0.0,,0.0,33.7,8973.0,0.16741000000000028,2.26,0.32774,9.095,0.003,8.861,0.029,8.809,0.023
385508851.0,0.771552337571089,0.000253585845364053,0.0,,0.04877555252962799,127.4,3113.0,3.1501,0.265379,0.020587,18.77,0.2,13.743,0.024,12.851,0.022
46536693.0,3.267631604210418,0.8261646487455113,0.0,,0.05633495253984499,127.4,3040.0,3.3149000000000015,0.188036,0.0208171,19.64,0.2,14.277,0.028,13.409,0.032
46507092.0,3.29141774215466,0.7453948943020815,0.0,,0.25917009637799276,127.4,3092.0,3.196300000000001,0.243075,0.0206075,18.48,0.2,13.769,0.022,12.856,0.026
440731937.0,14.087540360013458,0.2904455895820697,0.0,,0.016243288363488696,127.4,3052.0,3.2852999999999994,0.168246,0.0211635,nan,nan,14.786,0.035,13.883,0.054
440732064.0,7.871452712322037,1.4932132619774845,0.0,,0.048851173901406746,127.4,3105.0,3.1668999999999983,0.250671,0.0210667,19.0,0.2,13.902,0.027,12.982,0.028
440732135.0,1.3681886450840466,,0.0,,0.12978294376259175,127.4,3204.0,2.9545999999999992,0.319817,0.0208235,18.17,0.2,13.181,0.023,12.28,0.022
440732175.0,12.803521882706258,0.8174370697300237,0.0,,0.03246296927745352,127.4,2913.0,3.6538000000000004,0.180855,0.0210971,nan,nan,14.433,0.032,13.513,0.036
440732237.0,1.6182129061262458,,0.0,,0.04860854819580039,127.4,3031.0,3.3338,0.181943,0.0213511,nan,nan,14.607,0.035,13.747,0.044
440732366.0,13.395742087387184,0.3724095314840787,0.0,,0.12839983435015356,127.4,3206.0,2.9513,0.29011,0.0206814,18.36,0.2,13.468,0.024,12.574,0.025
440732585.0,0.3793325271627156,0.03585238078776801,0.0,,0.16152510492185154,127.4,3166.0,3.0351,0.320133,0.0209126,nan,nan,13.421,0.024,12.546,0.02
440732797.0,13.329005432591469,0.500479132262036,0.0,,0.05002255418877825,127.4,3121.0,3.1323999999999987,0.252925,0.0207814,17.42,0.2,13.863,0.027,12.96,0.031
440733950.0,7.565103249363759,0.34946581865733434,0.0,,0.22400983588718185,127.4,3171.0,3.0257000000000005,0.314926,0.0206243,nan,nan,13.203,0.024,12.32,0.021
442898286.0,4.140750002974056,0.019512745588240295,0.0,,0.0826744577373337,120.0,3289.0,2.7795000000000023,0.302025,0.0232924,20.801,1.133,14.656,0.032,13.812,0.059
442921799.0,13.477176325315728,2.3050110123500156,0.0,,0.07802531412587387,33.7,5833.1,0.7678999999999991,1.051,0.134714,10.92,0.009,9.896,0.024,9.561,0.023
44445436.0,4.8243715820133035,1.1787392980963551,0.0,,0.24191684981870995,50.0,3799.0,1.9679000000000002,0.546695,0.0203233,13.903,0.114,11.084,0.024,10.188,0.023
444977262.0,13.392495876985922,3.4881031952616164,0.0,,0.16072679437583642,126.0,3268.0,2.8229000000000006,0.316967,0.0228004,nan,nan,14.423,0.027,13.625,0.038
444990369.0,14.569435990098025,3.65877328380161,0.0,,0.05169664770353025,126.0,3694.0,2.0932000000000013,0.541308,0.0205313,15.759,0.114,12.679,0.025,11.813,0.02
445018393.0,14.753547428822229,0.03572528908637318,0.0,,0.17239965171975333,126.0,3174.0,3.0199000000000034,0.312207,0.0223231,nan,nan,14.293,0.029,13.423,0.036
446682884.0,11.522299237692408,2.772331594581046,0.0,,0.06563721648643091,5.0,5992.0,0.8542999999999985,1.1,0.14457,10.831,0.007,9.603,0.024,9.245,0.025
44688594.0,0.6366117531957783,0.005749065398082462,0.0,,0.16046646775271473,50.0,3173.0,3.020200000000001,0.355339,0.0207006,nan,nan,13.17,0.024,12.389,0.026
440731559.0,1.3890241481894918,,0.0,,0.04859118471922596,127.4,3054.0,3.281200000000002,0.16815,0.0209576,nan,nan,14.634,0.036,13.667,0.044
448026175.0,8.164605147388102,0.6016375717164572,0.0,,0.1563714559965696,5.0,5651.0,0.9493000000000009,1.0,0.122853,11.555,0.017,10.243,0.023,9.763,0.023
440730231.0,9.248238666165202,1.1156526940202853,0.0,,0.06389118088405943,127.4,3256.0,2.8474000000000004,0.303671,0.0221376,nan,nan,14.369,0.029,13.537,0.037
440727544.0,7.842418066970543,0.11016087215405913,0.0,,0.1550132777204983,127.4,3333.0,2.6910000000000007,0.398733,0.0205027,17.98,0.2,12.645,0.022,11.784,0.019
440702470.0,13.512043215006678,0.45243029883550484,0.0,,0.0475040172165328,127.4,3068.0,3.2493000000000016,0.213945,0.0208872,nan,nan,14.231,0.026,13.292,0.033
440702986.0,1.9141313821457966,0.018846867724183133,0.0,,0.12698533813286733,127.4,3292.0,2.7733999999999988,0.373281,0.0206854,nan,nan,12.972,0.025,12.06,0.023
440703158.0,0.8707257424985722,0.10016719770379415,0.0,,0.03251518504301488,127.4,3368.0,2.6210999999999984,0.424828,0.0206984,16.691,0.561,12.615,0.026,11.72,0.023
440703285.0,2.826002889801114,0.5656634748113274,0.0,,0.1250759457463098,127.4,nan,2.983299999999998,0.167,0.051,17.66,0.2,12.689,0.022,11.782,0.018
440703298.0,2.138604527280237,0.1925879959841728,0.0,,0.06411378474251463,127.4,3058.0,3.273299999999999,0.199803,0.0209982,19.27,0.2,14.331,0.034,13.386,0.033
440703467.0,13.709264583109663,3.313212017767145,0.0,,0.07914713197236457,127.4,3133.0,3.105999999999998,0.229218,0.0208105,nan,nan,14.005,0.024,13.143,0.028
440703485.0,2.636923227927039,0.10983814590642309,0.0,,0.12415861806967185,127.4,3207.0,2.9486999999999988,0.308753,0.0208675,18.42,0.2,13.462,0.024,12.532,0.023
440705319.0,14.316582937049978,3.4881031952616164,0.0,,0.12775232118775737,127.4,3100.0,3.177999999999999,0.302958,0.0212983,18.34,0.2,13.426,0.025,12.56,0.024
440725886.0,0.16339778398488075,0.00011186549307307144,0.0,,0.5274222382887306,127.4,3210.0,2.943999999999999,0.365761,0.0209327,nan,nan,12.986,0.024,12.067,0.021
