Target_ID,Prot,e_Prot,Good,EB?,flare_rate,age,Teff,Bp-Rp,mass,e_mass,Vmag,e_Vmag,Jmag,e_Jmag,Kmag,e_Kmag
114084989.0,0.889264904597924,0.000962019054445405,0.0,,0.19661854927139386,127.4,3334.0,2.6889999999999983,0.521319,0.0244214,15.98,0.2,12.025,0.022,11.108,0.023
46628627.0,0.597164261158362,0.00123223991915611,0.0,,0.016296598085149723,127.4,3222.0,2.918100000000001,0.303136,0.0205667,17.75,0.2,13.365,0.026,12.46,0.023
46538281.0,0.597039847109497,0.222704315790583,0.0,,0.0,0.0,0.0,3.1084999999999994,0.268499,0.020665,18.53,0.2,13.726,0.024,12.824,0.026
46616149.0,2.58347007249589,1.22552904546084,0.0,,0.0,0.0,0.0,3.3858999999999995,0.208952,0.0210868,19.73,0.2,14.308,0.026,13.322,0.033
46427721.0,0.640257795672926,0.000757953827370254,0.0,,0.0,0.0,0.0,3.0993999999999993,0.221012,0.020849,nan,nan,14.239,0.028,13.299,0.033
46478653.0,0.795293973032352,0.00316177864317834,0.0,,0.016248420292471564,127.4,3189.0,2.986700000000001,0.292064,0.0208487,18.06,0.2,13.613,0.025,12.758,0.024
46481769.0,0.669023514309397,0.000487949487688211,0.0,,0.05023406378587885,127.4,3189.0,2.987399999999999,0.291157,0.0205138,17.67,0.2,13.155,0.024,12.242,0.023
46481773.0,0.672153242850204,0.001547639955954,0.0,,0.08123290929633561,127.4,3172.0,3.023200000000001,0.33916,0.0208891,nan,nan,13.241,0.024,12.376,0.026
385509004.0,0.588472031700987,0.000318278744989585,0.0,,0.032508576715037735,127.4,3212.0,2.938599999999999,0.296839,0.0207051,nan,nan,13.422,0.031,12.582,0.027
348844681.0,4.30779627428984,2.0484476326492,0.0,,0.0,0.0,0.0,3.5915999999999997,0.104595,0.0201041,nan,nan,14.456,0.036,13.316,0.042
260304085.0,7.04920629498947,2.62108943695595,0.0,,0.0,0.0,0.0,4.0821000000000005,0.123669,0.020056,nan,nan,13.593,0.026,12.579,0.029
93443364.0,0.573785553885558,0.273296493789092,0.0,,0.14553616629839447,133.0,3200.0,2.9635,0.249523,0.0202197,16.77,0.2,11.99,0.024,11.173,0.024
179234597.0,0.501268907926486,0.0026482386784157,0.0,,0.04610748693556102,133.0,2896.0,3.7125999999999983,0.148685,0.0200735,nan,nan,12.829,0.023,11.898,0.025
393386192.0,7.08723619977798,2.23668472344877,0.0,,0.0,0.0,0.0,0.6662400000000002,1.32,0.214889,10.307,0.005,9.346,0.024,9.067,0.021
148791862.0,4.08336436533326,0.426248024760546,0.0,,0.0,0.0,0.0,2.7326000000000015,0.410072,0.0234364,19.67,0.2,14.463,0.032,13.489,0.04
64459049.0,0.528408995001523,8.84300434508267e-05,0.0,,0.0,0.0,0.0,0.3795199999999994,1.712,0.29329,9.948,0.004,9.452,0.026,9.28,0.023
124494015.0,3.06810860319793,0.287340586274096,0.0,,0.0,0.0,0.0,0.09332000000000029,2.269,0.316213,8.46,0.03,8.29,0.021,8.269,0.023
388356266.0,1.59146128823638,0.00984715813400505,0.0,,0.0,0.0,0.0,0.32613999999999876,2.43,0.320983,9.783,0.004,9.337,0.022,9.158,0.021
284941788.0,3.45564459892283,1.56262807212938,0.0,,0.0,0.0,0.0,0.14426000000000094,2.39,0.325209,9.423,0.004,9.226,0.03,9.203,0.019
286344698.0,5.00688358947047,2.32707170571722,0.0,,0.0,0.0,0.0,0.16927999999999876,2.72,0.359673,9.508,0.003,9.267,0.026,9.25,0.021
339886055.0,4.01593158585874,1.27411717842765,0.0,,0.0,0.0,0.0,0.21487999999999907,2.14,0.314069,8.26,0.03,7.933,0.029,7.839,0.023
46537331.0,13.862215138008423,0.17328191281486685,0.0,,0.20296395725647523,127.4,3300.0,2.756499999999999,0.411869,0.0206611,nan,nan,12.681,0.024,11.761,0.02
98035663.0,0.61583491938134,0.0162030893057583,0.0,,0.0,0.0,0.0,0.20836000000000077,2.24,0.33994,9.623,0.004,9.337,0.026,9.229,0.021
29789648.0,0.646204022161416,0.00170139694517052,0.0,,0.0,0.0,0.0,0.39830000000000076,1.91,0.300324,10.284,0.005,9.768,0.024,9.61,0.023
388567031.0,0.616478004031267,0.00314415239238397,0.0,,0.0,0.0,0.0,0.3974700000000002,2.36,0.319131,10.215,0.005,9.759,0.024,9.577,0.021
22864116.0,0.535687409771693,0.0106916223678624,0.0,,0.0,0.0,0.0,0.5396000000000001,1.59,0.260131,10.61,0.008,9.749,0.026,9.559,0.023
148228220.0,2.0683865753624,0.0916227033175994,0.0,,0.0,0.0,0.0,0.3609100000000005,1.83,0.298144,9.041,0.003,8.557,0.023,8.377,0.019
339857660.0,2.68093228653306,0.334415658318101,0.0,,0.0,0.0,0.0,0.6159099999999995,1.43,0.246254,10.448,0.007,9.522,0.026,9.195,0.023
92841571.0,4.56433573518197,1.97681206014768,0.0,,0.12877257382999574,133.0,2823.0,4.272399999999999,0.192187,0.0201415,nan,nan,11.026,0.024,10.038,0.023
153713422.0,3.06261073593251,0.0204971485038899,0.0,,0.17297815160072422,133.0,3654.0,2.1462000000000003,0.522104,0.0203319,12.691,0.103,9.339,0.021,8.477,0.023
220405105.0,9.86894990020526,2.78202063244539,0.0,,0.4275511190078393,133.0,3235.0,2.8901000000000003,0.413585,0.0203151,15.764,0.195,11.094,0.024,10.252,0.021
156712563.0,0.806115984385998,0.00202346743849659,0.0,,0.0,0.0,0.0,0.16741000000000028,2.26,0.32774,9.095,0.003,8.861,0.029,8.809,0.023
385508851.0,0.771552337571089,0.000253585845364053,0.0,,0.016258693884924576,127.4,3113.0,3.1501,0.265379,0.020587,18.77,0.2,13.743,0.024,12.851,0.022
46536693.0,3.267631604210418,0.8261646487455113,0.0,,0.0,0.0,0.0,3.3149000000000015,0.188036,0.0208171,19.64,0.2,14.277,0.028,13.409,0.032
46507092.0,3.29141774215466,0.7453948943020815,0.0,,0.1306409254251292,127.4,3092.0,3.196300000000001,0.243075,0.0206075,18.48,0.2,13.769,0.022,12.856,0.026
440731937.0,14.087540360013458,0.2904455895820697,0.0,,0.0,0.0,0.0,3.2852999999999994,0.168246,0.0211635,nan,nan,14.786,0.035,13.883,0.054
440732064.0,7.871452712322037,1.4932132619774845,0.0,,0.05017071981046617,127.4,3105.0,3.1668999999999983,0.250671,0.0210667,19.0,0.2,13.902,0.027,12.982,0.028
440732135.0,1.3681886450840466,,0.0,,0.04872929483513612,127.4,3204.0,2.9545999999999992,0.319817,0.0208235,18.17,0.2,13.181,0.023,12.28,0.022
440732175.0,12.803521882706258,0.8174370697300237,0.0,,0.0,0.0,0.0,3.6538000000000004,0.180855,0.0210971,nan,nan,14.433,0.032,13.513,0.036
440732237.0,1.6182129061262458,,0.0,,0.0,0.0,0.0,3.3338,0.181943,0.0213511,nan,nan,14.607,0.035,13.747,0.044
440732366.0,13.395742087387184,0.3724095314840787,0.0,,0.09746357686962207,127.4,3206.0,2.9513,0.29011,0.0206814,18.36,0.2,13.468,0.024,12.574,0.025
440732585.0,0.3793325271627156,0.03585238078776801,0.0,,0.04872986509046609,127.4,3166.0,3.0351,0.320133,0.0209126,nan,nan,13.421,0.024,12.546,0.02
440732797.0,13.329005432591469,0.500479132262036,0.0,,0.0,0.0,0.0,3.1323999999999987,0.252925,0.0207814,17.42,0.2,13.863,0.027,12.96,0.031
440733950.0,7.565103249363759,0.34946581865733434,0.0,,0.0974069206908984,127.4,3171.0,3.0257000000000005,0.314926,0.0206243,nan,nan,13.203,0.024,12.32,0.021
442898286.0,4.140750002974056,0.019512745588240295,0.0,,0.0,0.0,0.0,2.7795000000000023,0.302025,0.0232924,20.801,1.133,14.656,0.032,13.812,0.059
442921799.0,13.477176325315728,2.3050110123500156,0.0,,0.0,0.0,0.0,0.7678999999999991,1.051,0.134714,10.92,0.009,9.896,0.024,9.561,0.023
44445436.0,4.8243715820133035,1.1787392980963551,0.0,,0.08981985062652481,50.0,3799.0,1.9679000000000002,0.546695,0.0203233,13.903,0.114,11.084,0.024,10.188,0.023
444977262.0,13.392495876985922,3.4881031952616164,0.0,,0.0,0.0,0.0,2.8229000000000006,0.316967,0.0228004,nan,nan,14.423,0.027,13.625,0.038
444990369.0,14.569435990098025,3.65877328380161,0.0,,0.0,0.0,0.0,2.0932000000000013,0.541308,0.0205313,15.759,0.114,12.679,0.025,11.813,0.02
445018393.0,14.753547428822229,0.03572528908637318,0.0,,0.0,0.0,0.0,3.0199000000000034,0.312207,0.0223231,nan,nan,14.293,0.029,13.423,0.036
446682884.0,11.522299237692408,2.772331594581046,0.0,,0.0,0.0,0.0,0.8542999999999985,1.1,0.14457,10.831,0.007,9.603,0.024,9.245,0.025
44688594.0,0.6366117531957783,0.005749065398082462,0.0,,0.06305280672563272,50.0,3173.0,3.020200000000001,0.355339,0.0207006,nan,nan,13.17,0.024,12.389,0.026
440731559.0,1.3890241481894918,,0.0,,0.0,0.0,0.0,3.281200000000002,0.16815,0.0209576,nan,nan,14.634,0.036,13.667,0.044
448026175.0,8.164605147388102,0.6016375717164572,0.0,,0.16509582849187407,5.0,5651.0,0.9493000000000009,1.0,0.122853,11.555,0.017,10.243,0.023,9.763,0.023
440730231.0,9.248238666165202,1.1156526940202853,0.0,,0.0,0.0,0.0,2.8474000000000004,0.303671,0.0221376,nan,nan,14.369,0.029,13.537,0.037
440727544.0,7.842418066970543,0.11016087215405913,0.0,,0.12974368442481599,127.4,3333.0,2.6910000000000007,0.398733,0.0205027,17.98,0.2,12.645,0.022,11.784,0.019
440702470.0,13.512043215006678,0.45243029883550484,0.0,,0.01624473880588629,127.4,3068.0,3.2493000000000016,0.213945,0.0208872,nan,nan,14.231,0.026,13.292,0.033
440702986.0,1.9141313821457966,0.018846867724183133,0.0,,0.04868044443442789,127.4,3292.0,2.7733999999999988,0.373281,0.0206854,nan,nan,12.972,0.025,12.06,0.023
440703158.0,0.8707257424985722,0.10016719770379415,0.0,,0.03251518504301488,127.4,3368.0,2.6210999999999984,0.424828,0.0206984,16.691,0.561,12.615,0.026,11.72,0.023
440703285.0,2.826002889801114,0.5656634748113274,0.0,,0.175272899070115,127.4,nan,2.983299999999998,0.167,0.051,17.66,0.2,12.689,0.022,11.782,0.018
440703298.0,2.138604527280237,0.1925879959841728,0.0,,0.01624987843644267,127.4,3058.0,3.273299999999999,0.199803,0.0209982,19.27,0.2,14.331,0.034,13.386,0.033
440703467.0,13.709264583109663,3.313212017767145,0.0,,0.0,0.0,0.0,3.105999999999998,0.229218,0.0208105,nan,nan,14.005,0.024,13.143,0.028
440703485.0,2.636923227927039,0.10983814590642309,0.0,,0.04872986509046609,127.4,3207.0,2.9486999999999988,0.308753,0.0208675,18.42,0.2,13.462,0.024,12.532,0.023
440705319.0,14.316582937049978,3.4881031952616164,0.0,,0.04874742717135977,127.4,3100.0,3.177999999999999,0.302958,0.0212983,18.34,0.2,13.426,0.025,12.56,0.024
440725886.0,0.16339778398488075,0.00011186549307307144,0.0,,0.42193380790897117,127.4,3210.0,2.943999999999999,0.365761,0.0209327,nan,nan,12.986,0.024,12.067,0.021
440726089.0,13.039970807040104,0.47226159552778174,0.0,,0.0,0.0,0.0,3.3916000000000004,0.177973,0.0207768,nan,nan,14.501,0.035,13.618,0.044
440726335.0,1.2859107189396717,0.007826645800013967,0.0,,0.048400099180374585,127.4,3421.0,2.519800000000002,0.445974,0.0205594,16.08,0.2,12.449,0.024,11.574,0.02
440726384.0,8.361737168110874,0.5658845621910814,0.0,,0.07513827529829199,127.4,3286.0,2.786400000000002,0.40234,0.0206622,16.82,0.2,12.823,0.022,11.911,0.018
440726596.0,3.442748183170744,0.7998240886346553,0.0,,0.06467577218042575,127.4,3172.0,3.0226999999999986,0.304318,0.0206979,nan,nan,13.476,0.024,12.536,0.024
440726874.0,14.182152245371274,0.3951317698996742,0.0,,0.0,0.0,0.0,3.4680999999999997,0.163857,0.0210684,19.95,0.2,14.856,0.034,13.87,0.052
440726875.0,7.668765274520568,0.7792027756888035,0.0,,0.0,0.0,0.0,3.5328000000000017,0.155913,0.0208451,nan,nan,14.783,0.039,13.785,0.047
440727107.0,0.443110159804236,0.0009191780455297371,0.0,,0.09725187117536706,127.4,3201.0,2.962299999999999,0.303369,0.0209447,18.4,0.2,13.394,0.023,12.553,0.024
440727327.0,14.13291109154233,0.2640156637935216,0.0,,0.0,0.0,0.0,3.1015000000000015,0.237201,0.0210982,nan,nan,14.147,0.028,13.212,0.03
440728056.0,9.104557972453728,0.938708655748736,0.0,,0.0,0.0,0.0,3.5462000000000025,0.127712,0.0212002,nan,nan,15.168,0.045,14.23,0.065
448590406.0,7.028695442425671,0.053768367497535496,0.0,,0.023719321363860978,10.0,nan,5.169899999999998,0.177582,0.0202119,nan,nan,12.686,0.026,11.503,0.023
449351034.0,7.778087861714213,1.7591088947509927,0.0,,0.0,0.0,0.0,3.8980999999999995,0.128527,0.0206376,nan,nan,14.518,0.032,13.369,0.036
449666278.0,2.760117591014013,0.24779579490236758,0.0,,0.0,0.0,0.0,0.32089999999999996,1.9,0.30016,8.278,0.002,7.812,0.02,7.728,0.029
454642722.0,6.452603371954132,0.5046890114792744,0.0,,0.18990667405156553,5.0,3040.0,3.3146000000000004,0.617729,0.0205727,nan,nan,12.155,0.024,11.183,0.023
454875770.0,6.776041209213698,1.7871790442220383,0.0,,0.12518534539324547,5.0,3513.0,2.3579999999999988,0.432434,0.0207086,17.0264,0.0462,13.454,0.028,12.577,0.027
454961107.0,7.699363897902924,0.7699363897902924,0.0,,0.10941466817162633,5.0,5263.0,1.0837000000000003,0.9,0.109573,12.033,0.032,10.383,0.024,9.906,0.019
455321735.0,7.47764379507717,1.339322381968601,0.0,,0.0,0.0,0.0,0.5029000000000003,1.77,0.304028,9.406,0.003,8.596,0.032,8.471,0.029
456204149.0,15.986336403110332,4.284989017931171,0.0,,0.03760576621748668,79.0,3128.0,3.1182,0.396807,0.0209094,nan,nan,13.41,0.024,12.45,0.018
456236187.0,11.220997529787429,2.561820772174711,0.0,,0.0,0.0,0.0,2.571299999999999,0.402008,0.0218774,17.9155,0.0513,14.003,0.028,13.115,0.037
458753724.0,12.746972816292017,3.313212017767145,0.0,,0.07473869910774503,79.0,3460.0,2.4488000000000003,0.51649,0.0206559,16.47,0.2,12.539,0.029,11.694,0.022
458780733.0,13.91396574856185,0.4036317915799955,0.0,,0.03801478352692714,79.0,3354.0,2.6493,0.487995,0.0207872,16.9219,0.0468,12.76,0.027,11.91,0.02
458783116.0,7.002358093193026,1.1745248609236612,0.0,,0.07428363922199653,79.0,3587.0,2.241500000000002,0.560853,0.0203727,15.683,0.16,12.362,0.025,11.433,0.018
4639431.0,0.5811330436805852,0.0025068369872538556,0.0,,0.41237113128959246,50.0,3174.0,3.019099999999998,0.386184,0.0204406,16.989,1.133,12.289,0.024,11.399,0.023
46424743.0,6.971141011785913,0.2767622481496824,0.0,,0.19418522453775494,127.4,3443.0,2.4807000000000006,0.466655,0.0204632,16.66,0.2,12.355,0.021,11.484,0.018
46436893.0,4.203105342617756,1.1248825766429842,0.0,,0.0,0.0,0.0,0.1052199999999992,2.28,0.321086,8.58,0.03,8.382,0.027,8.333,0.027
46476242.0,3.2012957624849174,0.4663647135260821,0.0,,0.0,0.0,0.0,2.524099999999999,0.361734,0.0216179,17.855,0.0491,14.028,0.026,13.106,0.03
46481147.0,13.037283497191723,0.07381617834520335,0.0,,0.016247686961231213,127.4,3044.0,3.3034,0.202424,0.0209356,nan,nan,14.2,0.027,13.295,0.036
46501476.0,13.453882749130099,3.3051024965741638,0.0,,0.0,0.0,0.0,2.7875999999999994,0.372715,0.0209181,17.51,0.2,13.327,0.024,12.422,0.024
46503113.0,12.847286280767934,0.5613085935754276,0.0,,0.016243654822335026,127.4,2903.0,3.6873999999999967,0.148969,0.0208321,nan,nan,14.845,0.035,13.961,0.055
46503283.0,16.803540334731206,4.2849890179311885,0.0,,0.0,0.0,0.0,3.4022000000000006,0.188628,0.0209051,nan,nan,14.458,0.031,13.496,0.035
454404691.0,12.784311507377407,1.4362522203963828,0.0,,0.21442081759177162,5.0,3980.0,1.997300000000001,0.62,0.0840072,13.901,0.183,10.303,0.022,9.227,0.023
454403368.0,0.9315794289939209,0.010682043658771824,0.0,,0.0421557809793682,5.0,2948.0,3.5474000000000014,0.666153,0.0205629,nan,nan,11.764,0.024,10.824,0.023
454364807.0,2.482124251832185,0.16870077392555066,0.0,,0.021076430195699283,5.0,2839.0,4.010899999999998,0.51933,0.0215088,nan,nan,13.626,0.024,11.842,0.023
454329571.0,0.2666941287788893,0.0009727192761508618,0.0,,0.03791399930860494,5.0,3547.0,2.303000000000001,0.588098,0.0205031,16.534,0.275,12.845,0.03,11.785,0.019
449940050.0,13.50453599572138,0.3936782778802443,0.0,,0.0884140725732179,79.0,3564.0,2.275500000000001,0.598726,0.0203647,14.9,0.2,12.02,0.022,11.132,0.022
452549271.0,8.025052531167663,1.6618439156545854,0.0,,0.09104408801706743,5.0,4984.0,1.1687000000000012,0.82,0.103265,12.631,0.103,11.071,0.056,10.483,0.051
452549272.0,7.904214313120982,1.4356827161452208,0.0,,0.03515884982665563,5.0,4426.0,1.484,0.69,0.0821244,13.7511,0.0459,11.526,0.028,10.797,0.019
452631161.0,14.259214272760481,3.5190557434678746,0.0,,0.13762453139959405,32.0,5757.0,0.8929999999999989,1.03,0.130099,10.763,0.008,9.513,0.03,9.112,0.024
452681880.0,6.8592173881468925,1.8815170599485658,0.0,,0.0,0.0,0.0,0.2943599999999993,2.03,0.307802,8.82,0.03,8.412,0.027,8.323,0.04
453548041.0,9.693666787819076,2.5618207721747077,0.0,,0.0,0.0,0.0,0.9316999999999993,1.11,0.138923,11.557,0.016,10.127,0.022,9.692,0.025
453617516.0,6.646224346344045,0.6646224346344045,0.0,,0.0,0.0,0.0,0.5807199999999995,1.53,0.268659,9.082,0.002,8.246,0.029,8.032,0.024
454241750.0,8.234378807132847,0.48371902830603974,0.0,,0.021078517477604072,5.0,3370.0,2.6173,0.290699,0.0210089,18.0709,0.0479,14.079,0.029,13.232,0.039
46536592.0,17.04684436338072,4.2849890179311885,0.0,,0.0,0.0,0.0,3.2547999999999995,0.226946,0.0212343,19.63,0.2,14.124,0.023,13.223,0.032
454242639.0,6.637794416772223,0.7133287136486102,0.0,,0.1526590516969295,5.0,3418.0,2.888299999999999,0.41,nan,16.891,0.355,11.859,0.026,10.871,0.023
454259693.0,7.250851455313842,1.0598207025619524,0.0,,0.0,0.0,0.0,4.188700000000001,0.4763,0.0216762,nan,nan,13.156,0.027,12.121,0.026
454288971.0,2.3838507189135063,0.23328942071450814,0.0,,0.03719117156433805,5.0,3081.0,3.221,0.592599,0.0206127,nan,nan,12.329,0.023,11.424,0.019
