distance_arcmin,objID,survey,ra,dec,band,fov_radius,IAUName,nuv_exptime,fuv_exptime,fuv_mag,fuv_magerr,nuv_mag,nuv_magerr,fuv_flux,fuv_fluxerr,nuv_flux,nuv_fluxerr,e_bv,ra_cent,dec_cent,xCenter,yCenter,SSAPFitsFile,nuv_flux_auto,nuv_flux_aper_7,nuv_artifact,fuv_flux_auto,fuv_flux_aper_7,fuv_artifact,TIC,distance_arcsec,nuv_flux_density,fuv_flux_density,Jmag,distance_pc,J_flux_density,teff,mass,age,flare_rate,R0
0.004886658324481981,2915977542134402266,MIS,17.23755647842113,-3.025521221940906,3,0.270188421,GALEX J010857.0-030131,1045.05,1045.05,22.14623,0.204320714,20.8321323,0.07223183,5.029324,0.9462201,16.8712177,1.12213528,0.0343327336,17.48728,-2.92157,1954.983,1937.183,0.0,0.5002036,0.5019507,0,0.04672052,0.04628269,0,248349830.0,0.2931994994689188,16.87124297275154,5.029305300878494,11.159,123.26,54813.59884332282,4114.0,0.644,120.0,0.1333055057219728,0.08610671858399635
0.006907935546345204,2915942357762314642,MIS,18.88216857498948,-2.846108426592004,3,0.337688446,GALEX J011531.7-025045,1700.1,1700.1,22.8859177,0.25578323,16.6253242,0.00612320844,2.54469156,0.599345744,812.5867,4.58161831,0.03371759,18.54943,-2.78623,1930.448,1884.751,0.0,24.0918484,23.9029675,0,0.0236392245,0.0129557038,0,248384545.0,0.4144761327807122,812.5878418268885,2.5446784972686496,9.719,133.247,206484.9092025972,5592.0,0.988,120.0,0.034043432044769686,0.33278567394059644
0.003401291568811786,6376686003250266284,AIS,358.1015566930902,-0.9333352719894172,3,0.459045649,GALEX J235224.3-005600,112.0,112.0,20.376564,0.231634349,15.7011,0.0154535016,25.6670914,5.474567,1903.52942,27.0867348,0.0281004328,357.95461,-0.49844,1939.752,1921.96,0.0,56.4364929,57.11498,1,0.238437578,0.205001876,0,248602766.0,0.20407749412870718,1903.5312019651733,25.666958003001007,9.437,128.373,267724.6238497007,5231.71,0.893,120.0,0.06347581068604487,0.06756021291727186
0.005035724054749295,6380345174724183754,AIS,21.10276320498384,-3.277516422345952,1,0.0651819557,GALEX J012424.6-031639,105.0,105.0,0.0,0.0,19.4074116,0.09793297,0.0,0.0,62.66647,5.65111732,0.0369713977,21.16146,-3.24899,1924.586,1892.237,0.0,1.85795689,1.94057834,0,0.0,0.0,0,248952247.0,0.3021434432849577,62.66648852798032,3630780547.7010026,10.314,119.424,119368.10985894992,4785.0,0.772,120.0,0.0476239746034397,0.36416904764504704
0.1129242190739625,6372815755604397133,AIS,38.49573944648731,48.36691289764553,1,0.2367666,GALEX J023358.9+482200,102.05,0.0,0.0,0.0,21.46013,0.432263166,0.0,0.0,9.461229,3.76587582,0.1585406,38.25924,48.19004,2040.213,1911.192,0.0,0.28050977,0.0977626145,0,0.0,0.0,0,249899744.0,6.7754531444377495,9.461238709860325,3630780547.7010026,12.733,144.862,12861.402123599262,3417.0,0.432464,79.0,0.26270430119732935,0.08810366461256676
0.01817529182350531,6372710260470187920,AIS,38.90351456106777,52.41087430842006,1,0.259966463,GALEX J023536.8+522439,136.0,0.0,0.0,0.0,17.75549,0.04036797,0.0,0.0,286.948242,10.6662226,0.3018646,39.29131,52.51933,1876.035,1902.297,0.0,8.50754,8.734635,0,0.0,0.0,0,249925739.0,1.0905175094103186,286.9485271889332,3630780547.7010026,10.436,184.636,106681.30436557325,5640.92,1.0,79.0,0.03768914019047159,0.03465621305034628
0.006152363789316144,6387206149830083484,AIS,221.5839905263359,-50.9292000536475,1,0.540388048,GALEX J144620.1-505545,160.05,0.0,0.0,0.0,19.1849117,0.09291815,0.0,0.0,76.91923,6.581208,0.456350774,222.34523,-50.68303,2039.66,1947.621,0.0,2.28052759,2.2488153,17,0.0,0.0,0,250091359.0,0.3691418273589686,76.91929941365161,3630780547.7010026,0.0,0.0,1594000000.0,4025.0,0.63,16.0,0.03850473287341569,0.0
0.008215819794601264,6376439783510511658,AIS,340.8201983762229,-3.05177756334306,1,0.489099771,GALEX J224316.8-030306,181.0,180.0,0.0,0.0,16.4139652,0.0164067838,0.0,0.0,987.219849,14.9144592,0.05015773,340.9707,-3.51723,1944.446,1933.088,0.0,29.2694321,29.6658859,0,0.0,0.0,0,250328442.0,0.4929491876760759,987.2199429196035,3630780547.7010026,9.701,145.095,209936.67622905454,5735.48,1.024,120.0,0.075154513101982,0.416495567056604
0.0053842348362282515,6376439782436767333,AIS,341.1804766060372,-2.892886757165101,1,0.2895108,GALEX J224443.3-025334,183.0,183.0,0.0,0.0,17.3165855,0.02624322,0.0,0.0,429.898315,10.388504,0.0467533022,341.44421,-2.77275,1925.806,1917.09,0.0,12.7457724,13.0383768,0,0.0,0.0,256,250348940.0,0.3230540901736951,429.89837153247106,3630780547.7010026,0.0,0.0,1594000000.0,5419.0,0.943,120.0,0.07508526284092594,0.0
0.602543126094918,6372815759899364909,AIS,32.05536841043491,48.48106043991783,1,0.2841511,GALEX J020813.2+482851,200.95,200.95,0.0,0.0,22.19827,0.39002192,0.0,0.0,4.79392672,1.72167277,0.19282645,32.27597,48.23763,1911.837,1960.466,0.0,0.142131984,-0.0321537629,0,0.0,0.0,256,250586846.0,36.15258756569508,4.79393344108432,3630780547.7010026,13.572,187.709,5938.658021157666,3191.0,0.401544,79.0,0.037932669511616876,0.008365283604338664
